id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,Attrition_Numerique
650,31,M,4233,Divorcé(e),Commercial,Cadre Commercial,2,9,3,1,2,3,2,1,3,1,E_650,3,Non,17,Oui,0,2,13,4,Transformation Digitale,Occasionnel,1,2,1
652,35,M,3681,Célibataire,Consulting,Consultant,4,9,3,2,1,2,2,4,4,3,E_652,3,Non,14,Non,0,3,25,2,Autre,Occasionnel,0,2,0
653,31,M,5460,Divorcé(e),Commercial,Cadre Commercial,4,13,7,7,1,4,2,4,4,4,E_653,4,Non,22,Non,2,4,6,4,Transformation Digitale,Occasionnel,5,7,0
655,27,F,2187,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,1,2,1,3,3,2,E_655,3,Non,12,Non,2,5,6,4,Transformation Digitale,Occasionnel,0,3,0
656,37,M,9602,Marié(e),Commercial,Cadre Commercial,4,17,3,0,4,3,2,3,3,2,E_656,3,Oui,11,Non,1,3,2,3,Marketing,Occasionnel,1,0,0
657,20,F,2836,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,2,1,2,4,4,E_657,3,Non,13,Non,0,0,1,3,Infra & Cloud,Occasionnel,0,0,0
659,42,F,4089,Marié(e),Consulting,Manager,1,10,10,2,3,3,2,4,2,3,E_659,3,Non,13,Non,2,4,2,4,Infra & Cloud,Occasionnel,2,2,0
661,43,M,16627,Divorcé(e),Consulting,Directeur Technique,4,21,1,0,2,2,4,4,3,2,E_661,3,Oui,14,Non,1,3,6,4,Autre,Occasionnel,0,0,0
662,38,F,2619,Célibataire,Consulting,Assistant de Direction,3,8,0,0,3,3,1,1,4,2,E_662,3,Non,17,Non,0,3,1,1,Infra & Cloud,Occasionnel,0,0,0
663,43,M,5679,Divorcé(e),Consulting,Consultant,3,10,8,7,4,3,2,3,2,3,E_663,3,Oui,13,Non,1,3,9,5,Transformation Digitale,Frequent,4,7,0
664,48,F,15402,Marié(e),Consulting,Senior Manager,7,21,3,2,4,2,4,1,1,1,E_664,3,Non,11,Non,1,3,1,4,Infra & Cloud,Occasionnel,0,2,0
665,44,F,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,10,2,2,1,2,2,3,2,4,E_665,3,Non,11,Non,0,1,1,4,Infra & Cloud,Occasionnel,0,2,0
666,34,F,2579,Divorcé(e),Commercial,Représentant Commercial,1,8,8,2,3,3,1,3,4,3,E_666,3,Oui,18,Non,2,3,14,3,Entrepreunariat,Occasionnel,0,6,0
667,27,M,3041,Divorcé(e),Commercial,Représentant Commercial,0,5,4,3,3,3,1,1,2,3,E_667,3,Non,11,Oui,1,3,2,1,Marketing,Occasionnel,0,2,1
669,21,M,3447,Célibataire,Commercial,Représentant Commercial,1,3,3,2,3,3,1,3,3,3,E_669,3,Non,11,Non,0,2,22,1,Entrepreunariat,Occasionnel,1,2,0
671,44,M,19513,Marié(e),Consulting,Senior Manager,4,26,2,2,4,3,5,4,1,4,E_671,3,Oui,12,Non,1,2,3,4,Autre,Occasionnel,0,1,0
675,22,M,2773,Marié(e),Consulting,Assistant de Direction,0,3,2,2,1,3,1,3,4,3,E_675,4,Non,20,Non,0,3,6,1,Transformation Digitale,Occasionnel,2,2,0
677,33,M,7104,Divorcé(e),Commercial,Cadre Commercial,0,6,5,0,3,3,2,3,4,3,E_677,3,Non,12,Non,0,3,8,4,Marketing,Occasionnel,1,2,0
679,32,F,6322,Marié(e),Consulting,Assistant de Direction,1,6,6,4,1,3,2,4,4,2,E_679,3,Oui,12,Non,1,2,9,4,Infra & Cloud,Occasionnel,0,5,0
680,30,F,2083,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,3,3,1,3,3,3,E_680,4,Non,20,Non,1,2,3,3,Transformation Digitale,Frequent,0,0,0
682,53,F,8381,Célibataire,Commercial,Cadre Commercial,7,18,14,7,4,3,2,1,4,4,E_682,4,Non,20,Non,0,2,1,1,Transformation Digitale,Occasionnel,8,10,0
683,34,M,2691,Marié(e),Consulting,Assistant de Direction,1,10,10,9,2,3,1,4,4,2,E_683,3,Non,12,Non,1,4,1,5,Infra & Cloud,Occasionnel,8,8,0
684,45,F,4286,Marié(e),Commercial,Cadre Commercial,2,5,1,1,1,3,2,1,4,3,E_684,3,Non,14,Oui,2,4,26,4,Infra & Cloud,Frequent,0,0,1
686,26,F,2659,Marié(e),Consulting,Consultant,1,3,3,2,3,3,1,4,3,3,E_686,3,Oui,13,Non,1,2,6,3,Infra & Cloud,Occasionnel,0,2,0
689,37,M,9434,Marié(e),Consulting,Tech Lead,1,10,10,7,3,3,3,3,3,3,E_689,3,Non,15,Non,1,2,3,3,Autre,Occasionnel,7,8,0
690,29,F,5561,Marié(e),Commercial,Cadre Commercial,1,6,6,0,2,3,2,3,1,2,E_690,3,Non,14,Non,1,5,3,2,Transformation Digitale,Occasionnel,1,2,0
691,35,M,6646,Célibataire,Consulting,Assistant de Direction,1,17,17,11,2,1,2,4,2,3,E_691,3,Non,13,Non,0,3,6,4,Infra & Cloud,Occasionnel,11,8,0
692,33,M,7725,Divorcé(e),Consulting,Manager,3,15,13,11,3,3,2,4,3,1,E_692,4,Non,23,Non,1,2,6,3,Infra & Cloud,Frequent,4,7,0
698,54,M,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,16,9,7,3,3,3,2,3,4,E_698,3,Non,15,Non,1,1,19,4,Transformation Digitale,Occasionnel,7,1,0
699,36,M,8847,Divorcé(e),Consulting,Tech Lead,2,13,3,2,2,2,2,2,3,3,E_699,3,Oui,11,Non,1,2,9,2,Transformation Digitale,Occasionnel,0,2,0
700,27,M,2045,Célibataire,Consulting,Assistant de Direction,0,5,4,2,1,2,1,4,4,3,E_700,3,Non,13,Non,0,0,3,4,Transformation Digitale,Occasionnel,1,1,0
701,20,M,1009,Célibataire,Consulting,Assistant de Direction,1,1,1,0,4,3,1,3,4,3,E_701,3,Oui,11,Oui,0,5,10,1,Transformation Digitale,Occasionnel,1,1,1
702,33,M,3348,Célibataire,Consulting,Assistant de Direction,1,10,10,8,1,3,1,1,1,3,E_702,3,Oui,11,Oui,0,3,3,3,Infra & Cloud,Frequent,9,7,1
704,35,M,1281,Marié(e),Consulting,Consultant,1,1,1,0,3,2,1,3,3,3,E_704,3,Non,18,Non,2,3,3,3,Infra & Cloud,Aucun,0,0,0
705,23,M,2819,Marié(e),Consulting,Assistant de Direction,2,5,3,2,1,4,1,1,1,4,E_705,3,Non,16,Non,1,3,4,3,Transformation Digitale,Occasionnel,0,2,0
707,25,M,4851,Marié(e),Commercial,Cadre Commercial,0,4,3,2,4,4,2,2,3,3,E_707,4,Non,22,Non,1,4,8,3,Infra & Cloud,Occasionnel,1,2,0
709,38,F,4028,Célibataire,Commercial,Cadre Commercial,0,8,7,7,4,2,2,4,1,3,E_709,4,Non,20,Non,0,2,7,4,Marketing,Occasionnel,0,5,0
710,29,M,2720,Divorcé(e),Consulting,Assistant de Direction,1,10,10,7,2,1,1,4,4,3,E_710,3,Non,18,Non,1,5,1,4,Infra & Cloud,Frequent,2,8,0
712,48,M,8120,Marié(e),Commercial,Cadre Commercial,3,12,2,2,2,4,2,2,4,3,E_712,3,Non,12,Non,0,3,2,1,Marketing,Occasionnel,2,2,0
714,27,F,4647,Divorcé(e),Commercial,Cadre Commercial,1,6,6,5,4,4,2,4,2,3,E_714,4,Oui,20,Non,2,3,3,1,Transformation Digitale,Frequent,0,4,0
715,37,M,4680,Célibataire,Consulting,Assistant de Direction,3,4,1,0,4,4,1,4,1,3,E_715,3,Non,17,Non,0,2,10,2,Infra & Cloud,Occasionnel,0,0,0
716,50,M,3221,Marié(e),Consulting,Consultant,1,20,20,8,4,4,1,3,3,3,E_716,3,Oui,11,Non,3,3,28,1,Transformation Digitale,Occasionnel,3,8,0
717,34,F,8621,Célibataire,Consulting,Manager,1,9,8,7,4,2,3,2,2,4,E_717,3,Non,14,Non,0,3,9,3,Transformation Digitale,Occasionnel,7,7,0
720,24,F,4577,Célibataire,Commercial,Cadre Commercial,9,4,2,2,1,3,2,3,1,3,E_720,3,Non,14,Oui,0,3,3,2,Infra & Cloud,Occasionnel,2,0,1
721,39,F,4553,Célibataire,Consulting,Manager,1,20,20,7,4,2,2,3,1,3,E_721,3,Non,11,Non,0,4,2,4,Entrepreunariat,Occasionnel,11,10,0
722,32,M,5396,Célibataire,Commercial,Cadre Commercial,1,10,10,7,4,3,2,4,4,2,E_722,3,Non,12,Non,0,2,10,3,Marketing,Occasionnel,0,8,0
723,50,M,6796,Marié(e),Commercial,Cadre Commercial,3,18,4,3,2,3,2,3,1,3,E_723,3,Oui,14,Oui,1,4,8,2,Entrepreunariat,Frequent,1,3,1
724,38,F,7625,Célibataire,Consulting,Manager,0,10,9,7,2,4,2,4,3,2,E_724,3,Non,13,Non,0,4,1,4,Infra & Cloud,Occasionnel,1,8,0
725,27,F,7412,Marié(e),Consulting,Tech Lead,1,9,9,7,3,3,3,1,4,3,E_725,3,Non,11,Non,0,3,1,2,Infra & Cloud,Occasionnel,0,7,0
727,32,F,11159,Célibataire,Consulting,Directeur Technique,3,10,7,7,3,3,3,4,4,3,E_727,3,Non,15,Non,0,6,3,2,Infra & Cloud,Occasionnel,7,7,0
728,47,M,4960,Célibataire,Commercial,Cadre Commercial,2,20,7,7,4,3,2,1,4,3,E_728,3,Non,12,Non,0,2,14,4,Marketing,Occasionnel,1,7,0
729,40,M,10475,Marié(e),Commercial,Cadre Commercial,5,20,18,13,4,2,3,1,3,3,E_729,4,Oui,21,Non,1,2,5,4,Infra & Cloud,Frequent,1,12,0
730,53,M,14814,Marié(e),Consulting,Directeur Technique,3,32,5,1,3,4,4,3,3,3,E_730,3,Non,19,Non,0,3,7,3,Infra & Cloud,Occasionnel,1,3,0
731,41,M,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,23,21,6,2,2,5,4,2,2,E_731,3,Non,15,Non,3,2,10,4,Ressources Humaines,Occasionnel,12,6,0
732,60,M,5405,Célibataire,Commercial,Cadre Commercial,8,10,2,2,1,3,2,1,4,3,E_732,3,Non,14,Non,0,1,16,4,Marketing,Occasionnel,2,2,0
733,27,M,8793,Divorcé(e),Consulting,Tech Lead,1,9,9,7,4,3,3,1,3,2,E_733,4,Non,21,Non,2,4,10,2,Infra & Cloud,Frequent,1,7,0
734,41,M,19189,Marié(e),Ressources Humaines,Senior Manager,1,22,22,7,4,2,5,3,2,3,E_734,3,Non,12,Non,1,3,1,3,Ressources Humaines,Occasionnel,2,10,0
738,50,M,3875,Marié(e),Commercial,Représentant Commercial,7,4,2,2,4,3,1,2,4,3,E_738,3,Non,15,Non,1,2,8,4,Marketing,Occasionnel,2,2,0
741,28,F,2216,Célibataire,Consulting,Assistant de Direction,7,10,7,7,1,1,1,2,4,3,E_741,3,Oui,13,Oui,0,4,1,2,Infra & Cloud,Occasionnel,3,7,1
742,36,F,11713,Marié(e),Consulting,Directeur Technique,9,10,8,7,1,4,3,1,1,3,E_742,3,Non,14,Non,1,2,8,3,Infra & Cloud,Aucun,0,5,0
743,38,F,7861,Célibataire,Consulting,Tech Lead,4,10,1,0,3,3,3,3,4,4,E_743,3,Oui,14,Non,0,4,1,3,Infra & Cloud,Occasionnel,0,0,0
744,44,M,3708,Célibataire,Consulting,Consultant,2,9,5,2,1,1,1,3,3,3,E_744,3,Non,14,Non,0,5,24,3,Transformation Digitale,Aucun,1,4,0
746,47,F,13770,Divorcé(e),Commercial,Cadre Commercial,9,28,22,2,4,3,4,3,4,2,E_746,3,Oui,12,Non,2,2,3,3,Transformation Digitale,Frequent,11,13,0
747,30,M,5304,Divorcé(e),Commercial,Cadre Commercial,7,10,8,7,3,3,2,4,4,2,E_747,4,Non,23,Non,1,2,27,5,Marketing,Occasionnel,7,7,0
749,29,M,2642,Célibataire,Commercial,Représentant Commercial,1,1,1,0,3,3,1,3,3,3,E_749,3,Non,11,Non,0,6,10,3,Infra & Cloud,Occasionnel,0,0,0
752,42,M,2759,Divorcé(e),Consulting,Assistant de Direction,6,7,2,2,3,4,1,3,4,3,E_752,3,Oui,12,Oui,0,2,19,3,Transformation Digitale,Frequent,2,2,1
754,43,M,6804,Marié(e),Commercial,Cadre Commercial,3,7,2,2,4,2,2,4,3,3,E_754,3,Non,18,Non,1,5,15,3,Infra & Cloud,Frequent,2,2,0
757,34,F,6142,Célibataire,Consulting,Manager,3,10,5,1,2,3,2,3,4,3,E_757,3,Non,11,Non,0,2,8,2,Transformation Digitale,Occasionnel,4,3,0
758,23,M,2500,Marié(e),Consulting,Consultant,1,5,4,3,2,3,1,1,4,4,E_758,3,Non,14,Non,1,2,9,1,Transformation Digitale,Occasionnel,0,2,0
760,39,F,6389,Marié(e),Ressources Humaines,Ressources Humaines,9,12,8,3,3,4,2,2,3,1,E_760,3,Non,15,Non,1,3,3,3,Ressources Humaines,Occasionnel,3,6,0
762,56,M,11103,Marié(e),Consulting,Manager,7,30,10,7,3,3,4,4,3,2,E_762,3,Non,11,Non,0,1,9,3,Transformation Digitale,Occasionnel,1,1,0
763,40,F,2342,Célibataire,Consulting,Assistant de Direction,0,5,4,2,4,2,1,4,4,2,E_763,4,Oui,20,Non,0,2,2,1,Transformation Digitale,Occasionnel,2,3,0
764,27,F,6811,Célibataire,Consulting,Manager,8,9,7,6,4,2,2,1,1,1,E_764,3,Non,19,Non,0,2,7,3,Transformation Digitale,Occasionnel,0,7,0
766,29,M,2297,Divorcé(e),Commercial,Représentant Commercial,1,2,2,2,4,3,1,2,4,3,E_766,3,Non,14,Non,2,2,10,3,Marketing,Occasionnel,2,2,0
769,53,M,2450,Célibataire,Consulting,Consultant,2,19,2,2,4,3,2,4,4,3,E_769,3,Non,17,Non,0,4,6,3,Infra & Cloud,Occasionnel,2,2,0
771,35,F,5093,Divorcé(e),Consulting,Manager,2,16,1,0,4,3,2,1,1,4,E_771,3,Non,11,Non,1,2,2,4,Infra & Cloud,Aucun,0,0,0
772,32,M,5309,Marié(e),Consulting,Consultant,1,10,10,8,1,3,2,4,4,3,E_772,3,Non,15,Non,2,2,24,4,Infra & Cloud,Frequent,4,7,0
773,38,M,3057,Marié(e),Consulting,Assistant de Direction,6,6,1,0,4,3,1,3,2,1,E_773,3,Oui,13,Non,1,0,2,5,Transformation Digitale,Occasionnel,0,1,0
775,34,F,5121,Divorcé(e),Consulting,Tech Lead,3,7,0,0,2,3,2,1,3,3,E_775,3,Non,14,Non,1,3,8,5,Infra & Cloud,Occasionnel,0,0,0
776,52,M,16856,Marié(e),Commercial,Senior Manager,1,34,34,6,3,2,4,1,1,4,E_776,3,Non,11,Non,0,3,3,4,Marketing,Occasionnel,1,16,0
780,33,M,2686,Célibataire,Consulting,Assistant de Direction,1,10,10,9,4,3,1,4,3,2,E_780,3,Oui,13,Oui,0,2,1,4,Autre,Occasionnel,7,8,1
781,25,F,6180,Célibataire,Commercial,Cadre Commercial,1,6,6,5,3,3,2,4,2,2,E_781,4,Non,23,Non,0,5,26,1,Transformation Digitale,Occasionnel,1,4,0
783,45,M,6632,Célibataire,Commercial,Représentant Commercial,0,9,8,7,2,1,2,3,1,3,E_783,3,Non,13,Non,0,3,2,2,Entrepreunariat,Occasionnel,3,1,0
784,23,M,3505,Célibataire,Consulting,Assistant de Direction,1,2,2,2,1,4,1,3,4,3,E_784,3,Non,18,Non,0,3,10,1,Transformation Digitale,Occasionnel,0,2,0
785,47,F,6397,Célibataire,Commercial,Cadre Commercial,4,8,5,4,2,4,2,3,4,3,E_785,3,Oui,12,Oui,0,2,27,2,Infra & Cloud,Frequent,1,3,1
786,34,M,6274,Célibataire,Commercial,Cadre Commercial,1,6,6,5,4,3,2,4,3,3,E_786,4,Non,22,Non,0,5,2,3,Autre,Occasionnel,1,4,0
787,55,M,19859,Marié(e),Consulting,Senior Manager,5,24,5,2,4,3,5,1,4,3,E_787,3,Oui,13,Oui,1,2,2,3,Transformation Digitale,Occasionnel,1,4,1
789,36,M,7587,Célibataire,Commercial,Cadre Commercial,1,10,10,7,1,2,3,1,2,3,E_789,3,Non,15,Non,0,1,8,4,Infra & Cloud,Aucun,0,9,0
791,52,M,4258,Marié(e),Consulting,Assistant de Direction,0,5,4,3,4,3,1,4,1,3,E_791,3,Non,18,Non,1,3,19,4,Transformation Digitale,Aucun,1,2,0
792,26,F,4364,Divorcé(e),Consulting,Consultant,3,5,2,2,1,1,1,4,1,3,E_792,3,Non,14,Non,1,2,1,2,Infra & Cloud,Frequent,2,0,0
793,29,F,4335,Marié(e),Consulting,Manager,4,11,8,7,2,3,2,3,1,2,E_793,3,Non,12,Non,1,3,27,3,Transformation Digitale,Occasionnel,1,1,0
796,26,M,5326,Célibataire,Commercial,Cadre Commercial,6,6,4,3,4,2,2,1,3,2,E_796,3,Non,17,Oui,0,2,8,3,Entrepreunariat,Occasionnel,1,2,1
797,34,F,3280,Célibataire,Consulting,Assistant de Direction,2,10,4,2,2,4,1,4,3,3,E_797,3,Non,16,Non,0,2,1,4,Infra & Cloud,Occasionnel,1,3,0
799,54,F,5485,Divorcé(e),Consulting,Tech Lead,9,9,5,3,4,3,2,1,2,3,E_799,3,Oui,11,Non,2,4,19,4,Transformation Digitale,Occasionnel,1,4,0
800,27,M,4342,Marié(e),Commercial,Cadre Commercial,0,5,4,2,3,3,2,4,2,3,E_800,3,Non,19,Non,1,3,8,1,Marketing,Frequent,1,1,0
802,37,F,2782,Divorcé(e),Consulting,Assistant de Direction,0,6,5,3,4,3,1,1,2,2,E_802,3,Oui,13,Non,2,3,10,1,Infra & Cloud,Occasionnel,4,3,0
803,38,F,5980,Célibataire,Consulting,Tech Lead,6,17,15,7,1,4,2,1,4,3,E_803,3,Oui,12,Non,0,2,2,4,Infra & Cloud,Frequent,4,12,0
804,34,F,4381,Célibataire,Consulting,Assistant de Direction,1,6,6,5,3,2,1,1,3,3,E_804,3,Non,11,Non,0,3,2,4,Transformation Digitale,Occasionnel,1,3,0
805,35,F,2572,Marié(e),Commercial,Représentant Commercial,1,3,3,2,1,3,1,4,2,2,E_805,3,Non,16,Non,1,1,8,4,Infra & Cloud,Occasionnel,0,2,0
806,30,M,3833,Marié(e),Consulting,Consultant,3,7,2,2,4,1,1,3,3,3,E_806,4,Non,21,Non,2,2,1,3,Infra & Cloud,Occasionnel,0,2,0
807,40,F,4244,Marié(e),Consulting,Manager,1,8,8,7,3,4,2,2,4,3,E_807,4,Non,24,Non,1,2,2,2,Transformation Digitale,Frequent,3,7,0
808,34,F,6500,Marié(e),Commercial,Cadre Commercial,5,6,3,2,3,3,2,1,2,3,E_808,3,Non,17,Non,1,1,8,2,Infra & Cloud,Occasionnel,1,2,0
809,42,M,18430,Divorcé(e),Consulting,Senior Manager,1,24,24,7,2,3,5,4,2,2,E_809,3,Non,13,Non,1,4,8,3,Infra & Cloud,Frequent,14,9,0
811,23,M,1601,Marié(e),Consulting,Consultant,1,1,0,0,3,4,1,1,3,3,E_811,4,Oui,21,Oui,2,2,6,3,Infra & Cloud,Occasionnel,0,0,1
812,24,M,2694,Divorcé(e),Consulting,Consultant,1,1,1,0,3,2,1,2,3,3,E_812,3,Non,11,Non,3,4,9,3,Infra & Cloud,Aucun,0,0,0
813,52,F,3149,Marié(e),Consulting,Consultant,8,9,5,2,4,3,2,3,2,3,E_813,4,Non,20,Non,1,3,11,4,Infra & Cloud,Occasionnel,1,4,0
815,50,M,17639,Marié(e),Consulting,Directeur Technique,5,30,4,3,3,3,4,3,4,3,E_815,3,Non,16,Non,0,3,2,3,Transformation Digitale,Occasionnel,0,3,0
816,29,F,2319,Marié(e),Consulting,Consultant,1,1,1,0,2,2,1,1,4,3,E_816,3,Oui,11,Oui,1,1,1,2,Infra & Cloud,Occasionnel,0,0,1
817,33,M,11691,Marié(e),Consulting,Directeur Technique,0,14,13,9,3,3,3,3,4,4,E_817,3,Non,11,Non,0,3,7,3,Transformation Digitale,Occasionnel,3,7,0
819,33,F,5324,Célibataire,Commercial,Cadre Commercial,5,6,3,2,1,3,2,1,3,3,E_819,3,Non,15,Oui,0,3,16,3,Marketing,Occasionnel,0,2,1
820,47,F,16752,Marié(e),Consulting,Senior Manager,1,26,26,14,3,3,4,4,3,2,E_820,3,Oui,11,Non,1,3,2,2,Autre,Occasionnel,3,0,0
823,36,F,5228,Marié(e),Consulting,Tech Lead,0,10,9,7,3,3,2,2,1,3,E_823,3,Non,15,Non,1,2,1,3,Autre,Occasionnel,0,5,0
824,29,M,2700,Marié(e),Consulting,Assistant de Direction,1,10,10,7,3,4,1,3,3,3,E_824,4,Non,24,Non,1,3,23,2,Infra & Cloud,Occasionnel,0,7,0
825,58,M,19246,Célibataire,Consulting,Directeur Technique,7,40,31,15,4,3,5,2,4,3,E_825,3,Oui,12,Oui,0,2,2,4,Infra & Cloud,Occasionnel,13,8,1
826,35,F,2506,Célibataire,Consulting,Assistant de Direction,3,7,2,2,4,4,1,3,3,3,E_826,3,Non,13,Non,0,0,1,4,Infra & Cloud,Occasionnel,2,2,0
827,42,F,6062,Marié(e),Consulting,Tech Lead,9,8,4,3,4,2,2,4,4,3,E_827,3,Oui,13,Non,1,4,1,2,Infra & Cloud,Occasionnel,0,2,0
828,28,M,4382,Célibataire,Consulting,Assistant de Direction,6,5,2,2,3,3,1,3,4,2,E_828,3,Non,17,Oui,0,3,2,4,Transformation Digitale,Occasionnel,2,1,1
829,36,M,2143,Marié(e),Ressources Humaines,Ressources Humaines,4,8,5,2,3,3,1,2,2,3,E_829,3,Non,13,Non,1,2,13,3,Ressources Humaines,Occasionnel,0,4,0
830,32,F,6162,Marié(e),Consulting,Tech Lead,1,14,14,13,3,2,2,3,3,3,E_830,3,Non,12,Non,1,3,4,3,Infra & Cloud,Occasionnel,6,8,0
832,40,M,5094,Célibataire,Consulting,Consultant,6,10,1,0,1,2,2,3,4,3,E_832,3,Non,14,Non,0,6,16,4,Transformation Digitale,Frequent,0,0,0
833,30,F,6877,Célibataire,Consulting,Tech Lead,5,12,0,0,3,2,2,4,2,2,E_833,4,Oui,24,Non,0,4,2,3,Transformation Digitale,Occasionnel,0,0,0
834,45,F,2274,Célibataire,Consulting,Assistant de Direction,1,1,1,0,2,2,1,3,4,3,E_834,3,Non,14,Non,0,3,2,3,Infra & Cloud,Occasionnel,0,0,0
836,42,M,4434,Marié(e),Consulting,Tech Lead,1,10,9,8,2,3,2,2,4,2,E_836,3,Non,13,Non,1,3,29,3,Infra & Cloud,Occasionnel,7,8,0
837,38,M,6288,Divorcé(e),Consulting,Manager,2,13,4,3,1,2,2,1,3,2,E_837,3,Non,15,Non,1,3,12,3,Infra & Cloud,Frequent,1,2,0
838,34,F,2553,Célibataire,Consulting,Assistant de Direction,1,6,5,2,3,2,1,4,3,3,E_838,3,Non,16,Non,0,3,16,4,Infra & Cloud,Frequent,1,3,0
840,49,F,7654,Marié(e),Commercial,Cadre Commercial,1,9,9,8,3,3,3,4,1,4,E_840,3,Non,18,Oui,2,3,11,3,Marketing,Occasionnel,7,7,1
842,55,M,5160,Célibataire,Commercial,Cadre Commercial,4,12,9,7,3,3,2,4,3,2,E_842,3,Non,16,Oui,0,3,2,1,Transformation Digitale,Occasionnel,7,3,1
843,43,M,17159,Marié(e),Consulting,Directeur Technique,6,22,4,1,2,3,4,1,3,3,E_843,4,Non,24,Non,1,3,14,2,Infra & Cloud,Occasionnel,1,0,0
844,27,M,12808,Divorcé(e),Consulting,Directeur Technique,1,9,9,8,3,2,3,4,2,3,E_844,3,Oui,16,Non,1,3,5,1,Entrepreunariat,Occasionnel,0,8,0
845,35,M,10221,Célibataire,Consulting,Tech Lead,3,17,8,5,3,3,3,3,2,4,E_845,4,Non,21,Non,0,3,7,3,Autre,Occasionnel,1,6,0
846,28,F,4779,Marié(e),Commercial,Cadre Commercial,1,8,8,7,2,3,2,2,1,3,E_846,4,Oui,20,Non,0,2,2,4,Marketing,Occasionnel,7,5,0
847,34,M,3737,Marié(e),Ressources Humaines,Ressources Humaines,0,4,3,2,3,3,1,4,3,1,E_847,3,Non,19,Non,1,1,3,2,Ressources Humaines,Occasionnel,0,2,0
848,26,F,2366,Marié(e),Consulting,Assistant de Direction,1,8,8,7,3,2,1,3,1,3,E_848,3,Oui,14,Oui,1,2,5,2,Transformation Digitale,Frequent,1,7,1
850,27,M,1706,Marié(e),Consulting,Assistant de Direction,1,0,0,0,4,3,1,4,3,2,E_850,3,Non,11,Non,3,6,3,3,Transformation Digitale,Aucun,0,0,0
851,51,F,16307,Marié(e),Commercial,Senior Manager,2,29,20,6,1,3,4,3,3,2,E_851,3,Non,14,Non,1,2,26,4,Marketing,Occasionnel,4,17,0
852,44,M,5933,Célibataire,Consulting,Manager,9,10,5,2,4,3,2,2,4,2,E_852,3,Non,12,Non,0,2,4,3,Transformation Digitale,Occasionnel,2,3,0
854,25,M,3424,Célibataire,Consulting,Assistant de Direction,7,6,4,3,1,4,1,1,3,2,E_854,3,Non,13,Non,0,3,2,1,Transformation Digitale,Occasionnel,0,1,0
855,33,M,4037,Divorcé(e),Commercial,Cadre Commercial,1,9,9,8,1,4,2,1,1,3,E_855,4,Non,22,Non,1,5,1,3,Transformation Digitale,Occasionnel,0,8,0
856,35,F,2559,Célibataire,Consulting,Assistant de Direction,1,6,6,5,3,2,1,1,4,2,E_856,3,Non,11,Non,0,3,27,1,Transformation Digitale,Occasionnel,1,1,0
857,36,M,6201,Marié(e),Commercial,Cadre Commercial,1,18,18,14,2,3,2,4,4,2,E_857,3,Oui,14,Non,1,1,1,2,Infra & Cloud,Occasionnel,4,11,0
859,32,M,4403,Divorcé(e),Commercial,Cadre Commercial,2,8,5,2,2,3,2,4,3,2,E_859,3,Non,11,Non,1,3,13,4,Infra & Cloud,Occasionnel,0,3,0
861,30,M,3761,Divorcé(e),Consulting,Assistant de Direction,9,10,5,4,2,2,1,4,2,2,E_861,3,Non,12,Non,1,3,5,4,Infra & Cloud,Frequent,0,3,0
862,53,F,10934,Marié(e),Commercial,Cadre Commercial,7,35,5,2,1,2,3,4,4,3,E_862,3,Oui,18,Non,1,3,7,2,Marketing,Occasionnel,0,4,0
864,45,M,10761,Divorcé(e),Commercial,Cadre Commercial,4,18,5,4,4,3,3,1,3,3,E_864,3,Oui,12,Non,1,2,9,3,Marketing,Occasionnel,0,2,0
865,32,F,5175,Marié(e),Consulting,Assistant de Direction,5,9,5,3,3,4,2,3,3,2,E_865,3,Non,12,Non,1,3,8,2,Transformation Digitale,Occasionnel,1,3,0
867,52,F,13826,Marié(e),Consulting,Tech Lead,3,31,9,8,3,2,4,4,3,3,E_867,4,Non,22,Non,0,3,25,4,Transformation Digitale,Frequent,0,0,0
868,37,M,6334,Divorcé(e),Commercial,Cadre Commercial,4,9,1,0,4,2,2,3,4,3,E_868,3,Non,19,Non,2,2,16,4,Marketing,Occasionnel,0,0,0
869,28,M,4936,Divorcé(e),Ressources Humaines,Ressources Humaines,1,6,5,1,2,2,1,4,4,3,E_869,3,Non,13,Non,1,6,8,2,Transformation Digitale,Occasionnel,0,4,0
872,22,M,4775,Marié(e),Consulting,Tech Lead,6,4,2,2,4,2,2,4,1,1,E_872,4,Non,22,Non,2,2,1,2,Infra & Cloud,Occasionnel,2,2,0
